"ID","string","score"
"R/548bcce70a7b936779125fdb2d631","I am retarded ",0
"R/5477e1d630b7d932840c09134ff59","how wanna fuck? (; ",0
"R/547588ca85d9ef42908d10c5e216e","Who's got weed in this bitch???  ",0
"R/5471828fd306d5f504a5447a63a9e","When your friends cock block to the fullest. ..",0
"R/54761989ee488d1660467638b6784","Kegger at lous",0
"R/5481eb7f06ffb602555e5166df114","Sometimes I see people on longboards and wish I could do that but then they wipe out and I laugh",0
"R/547142e4bc19112137ef1195d8bf0","Im horny af. Any guy that wants to get laid text me (607)(205)(5255). All guys welcome.",0
"R/548968d8aca0c7ebeadae0dbd985d","Addy got me up and going.",0
"R/5482d44d3641ada11b674f5887aa9","I can already feel the resin just burning away on my throat walls. Tomorrow is going for sure to be a cough day 👌",0
"R/547dff971f461c4a911f5cffc6e6d","People are like crayons. No one likes the white ones",0
"R/547c1698d602dc4133bc8ee9efa96","Intercourse anyone ",0
"R/548c742f4cd6f87d21e6213b56675","Woke up tied up and butt naked... Fucking bar mitzvah was nuts ",0
"R/5483b2c6edf9e919525bc9e2f9588","Did anyone else hear pooped on your love?",0
"R/547502f1ee605881c4396d6df3a64","Got to get that pre bus shit ",0
"R/5477cb0845d2e9e02fcf972f4b556","Raise your hand if you're all alone in the meadows 🙋",0
"R/5489e88f8e8cc26790158375ea61a","Any girls into facesitting?",0
"R/548c00d54151780122d9afcb8d340","I wish I ordered uhots",0
"R/54734775425a22637eec493e8fd68","Shout out to padalino for making me look like an idiot ",0
"R/548a6e635a5c197f5d210a63b6fe0","Everyone needs to stop talking shit about Zbxi they're mad chill ",0
"R/5488ffee1b14056a0b7016677d3c4","My roommate are all my ice cream ",0
"R/54761989ee488d1660467638b6784","Kegger at lous",0
"R/54717260e2889d739af312bd4a17b","How's statesmen right now?",0
"R/547f3ad4bee063f376cf2183887f6","Weed for blowjob? #morningwood",0
"R/54875daac663140b771081d2a0b79","Geneseo students of the Milne! UNITE!",0
"R/54751db2488e31a66e80d328e69f8","Whats there to do tn??",0
"R/547502f1ee605881c4396d6df3a64","Got to get that pre bus shit ",0
"R/547a5127d1feb4c6e13ad12054528","Erie is deadddd people come over ",0
"R/5482c26967f1b5f1653ac05beb7ad","Best adderall sex u ever had rn come thru!",0
"R/547bd92277c1d53d5846cd97caea3","Ladies what scent do you prefer on your men?? Going for a classy and sexy cologne any help?",0
"R/548aa3160456717a712511a39f051","I miss LikeALittle. The Omegle college chat thing just isn't the same.",0
"R/5474b3620c9ba72ab476ad8754ac8","My roommate sits on the floor when he eats lunch",0
"R/548a38f119bcaf3da436cbb761e67","Girls ignore me more than people ignore the ads on trivia crack",0
"R/54761989ee488d1660467638b6784","Kegger at lous",0
"R/548132df93a3d29ecbdb361dc5bf1","I'll be honest I'd lick your butt hole if you'll lick mine",0
"R/547bd92277c1d53d5846cd97caea3","Ladies what scent do you prefer on your men?? Going for a classy and sexy cologne any help?",0
"R/54751db2488e31a66e80d328e69f8","Whats there to do tn??",0
"R/5475daceeea48a3e4792b3359dd74","Dedication is driving to work with a flat tire so you can get to work on time...",0
"R/548942514378d537a6832785f6044","Has anyone here ever gotten academic probation?",0
"R/5472acd4c51b78a58f199db568194","Arson is a real blast",0
"R/54869cf24f5ee3bd26863af77eb1f","Yo cute single guys? Kik please.",0
"R/547d5a657ae1fa844b95611bf9ce0","Waiting for everyone in your room to go to sleep so you can poop in peace ",0
"R/54890f4bcf6cc63162b52e7b317d5","I feel so on edge right now I'm not sure how I'm going to make it until Tuesday...and I'm a senior. This is just a new level of intensity this semester.",0
"R/548150331bab755973aa90c0bb212","Sisters Munching A Cock",0
"R/5476478f841a3df7bcb406749dabc","Any gay college boys stay back? ",0
"R/5486500f194815c768e512fafab76","Who is going to the bar ",0
"R/548cf83e4bf631301e3fcf76c47dc","How do I rush a fraternity? Do I have to go to their house and ask or is there some sort of event I attend?",0
"R/5472b69badb3ae3e9967470bab2f6","I hate how text books have walk throughs for problems but give you the simplest questions to explain. My professor already does that to begin with",0
"R/5473ed0cb38c56e568741ac6c03eb","No relation... Good on that heroic white man for savin all the pretty white chillin from that African goon. UP needs to take a lesson from the Ferguson police book.",0
"R/54877f7d0cb3e70c30cf03b292e02","Yourbrainonporn just blew my mind. Never watching that garbage again",0
"R/5476bf230d2bc316626f6c4bbcd89","I really want to get high af right now ",0
"R/54740d9649c3115383a11f4ce2990","FUCK THE PO-LICE",0
"R/54761989ee488d1660467638b6784","Kegger at lous",0
"R/5477e50320fdebe9b288c9ab833f1","Wish I didn't lose all my contacts now I can't text my fuck buddy",0
"R/547fbab7a89e6a1b85c34ffb20e8d","Does anyone know when the next physics 1 padalino quiz/test is?",0
"R/548bea3373db22e822dbed1ec8493","I can't fucking sleep ",0
"R/547574da3ecfba2ad79b6c1bc1eec","Will bank street café be open tomorrow?",0
"R/54713d10129c7a4df9f7ce45585e2","Idle Hour was crazy last night!",0
"R/54792c4a03987da016911dc33803a","Two horny boys in wyoming",0
"R/547b3765a454ed70d705fc4e3acad","Any ladies hungry? Brunch is being served at my place *wink",0
"R/5484e912ec37734972a5558a16772","To the really cute red head in the basement of the library today at 3 I wish I had gotten your name ",0
"R/5474eb68e507c9b0b4ca32f8576fb","Anyone wanna trade a 6:00 westbury bus ticket for a 6:00 huntington bus ticket??",0
"R/5483a0b25d842789507df8e0fb4a0","Why does a woman hold her chin when thinking?",0
"R/54893845476539cd87a9aea67a112","Pretty sure all my friends hate me ",0
"R/548a93e912e638b81c6181ba8b794","The most fun activity I have assigned is to get someone pumped.",0
"R/548637d9eb950386cf58e77b58a79","Should I do a sorority next semester if I'm a junior? ",0
"R/548cf71bc957e1e1a24221633b0f7","I would hit a girl and if she is light enough pick her up and use her as a projectile",0
"R/5473f8e03d9f1f3e0f1dd1f44d0d8","Tfti 😒",0
"R/547e5165e52f0d18ce1e251e6f1b0","I'll admit it: I have yellow fever",0
"R/5486194e44968f8bc1550c2823858","Don't like it? Too bad. They will CONTINUE to happen. And with that I am done arguing with ignorant people that can only be nasty when a screen and an anonymous network hides their identity.",0
"R/54755de547ff68c5a64bfe40a0fe5","Might be stuck here until Thursday 💁🔫",0
"R/5477e5f1e83c594f69f1acbb50739","I need to get a side bitch before I can worry about getting a main bitch #priorities",0
"R/547f7fe03f94740b34062f2f6d973","Happy hump day🐪",0
"R/547e578c0280d7600127dea35cfc7","Why are all the RL models young and skinny but all the clothes are cut for retired dudes in their mid-forties? ",0
"R/5473a6071a1a27c12805f1e3865c9","Primal Groudon can SMD. ",0
"R/54820be299972a267eeb9096502c7","Me and my ups driver are entertain with the protesting ",0
"R/547d2241b9163313d8ff00779cde2","Going through yik yak looking for other thirsty yakkers and finding none <<<<<",0
"R/5477e1d630b7d932840c09134ff59","how wanna fuck? (; ",0
"R/548a65792aa80226850378db9e9af","It hurts but I won't fight you you suck anyways you make me wanna die me to finals. ",0
"R/547b38c25a6008475fff957af2067","Met this guy online and he said he was 19. We planned to meet at the cafe. When I got there I saw my dad waiting in line. Then it clicked.",0
"R/548b98d9746035bb949d10b783cfc","Feeling stressed? Come get a free blowjob by me :) ",0
"R/5474915ab19c0a7925d3adc7d4a68","There are 84 people in bouchers class right now. ",0
"R/5475a779051f0ae5a99e5a1507ebe","Is anyone else taking the rochester bus this morning? ",0
"R/5486b28a2983ea80e610d9f8ae2db","Rush DK if u r better than shit. Oh wait shit beats DK nice!",0
"R/5477e5f1e83c594f69f1acbb50739","I need to get a side bitch before I can worry about getting a main bitch #priorities",0
"R/5473613880934ab6cce4871c99f3e","what is this wind? 😳",0
"R/5485224836731b8d2ea172f874c5e","About to order some Main Moon in the hopes that the food poisoning will get me out of my final tomorrow. ",0
"R/5475a779051f0ae5a99e5a1507ebe","Is anyone else taking the rochester bus this morning? ",0
"R/5486ac1873ebd0f552d9b682904d5","Who wants to cuddle?",0
"R/547e578c0280d7600127dea35cfc7","Why are all the RL models young and skinny but all the clothes are cut for retired dudes in their mid-forties? ",0
"R/547603b89f1d1b0bd9cacab8728f5","Who's at the Union?",0
"R/54761989ee488d1660467638b6784","Kegger at lous",0
"R/5474ab1466fe9cdac42f2807a2e47","Get murked",0
"R/548858a1d0a3b414d2bb7007fdde1","The service at gfr is actually horrible ",0
"R/548be9a2c7ba28941fa5e4f33a850","Hey sjp",0
"R/54814bc28fd48f7e092ea1830f579","Who's down to trade a smoke up for some brews?",0
"R/54827a7c3b5a89d442ddb86582adc","Raunchy I like",0
"R/5476a33f80c005cdf804e2078c670","#whitelivesmatter ",0
"R/54780ed7a302338edc02d1215b136","Townies really doing a poor job in picking up the yak-slack ever since the college kids left ",0
"R/548b1c3e2539921b6b7e1c249af26","Developmental Psychopathology will be the death of me",0
"R/5477e1d630b7d932840c09134ff59","how wanna fuck? (; ",0
"R/5474f1c35a1be3d265c58dd8cf60e","Things at geneseo go miraculously wrong..:",0
"R/54869cf24f5ee3bd26863af77eb1f","Yo cute single guys? Kik please.",0
"R/5489f0b4dc3898c9ce4a7f59dc41d","If my suitemates make a Elf me video I'm going to punch them in the throat. ",0
"R/547503f2859b965c4bc71cf45e8a4","CANT STOP THE BUS #GOBBLE",0
"R/54761989ee488d1660467638b6784","Kegger at lous",0
"R/5477cb0845d2e9e02fcf972f4b556","Raise your hand if you're all alone in the meadows 🙋",0
"R/5473b52a2718d6cc078c6ce44ca3b","Okada can suck my dick",0
"R/54849dab7e9c2a1fb6db0cf0594d7","Geneseo is the hardest school ever",0
"R/547fbab7a89e6a1b85c34ffb20e8d","Does anyone know when the next physics 1 padalino quiz/test is?",0
"R/54750905284900596617090137197","The driver on the westbury bus is the shit 😍",0
"R/5477e1d630b7d932840c09134ff59","how wanna fuck? (; ",0
"R/5482810212c91d9394f970f0cb9b1","What you know about fun run? ",0
"R/547be065f08c707cb183f3bc7e15b","Worst part about coming back to Geneseo after break is your bowels having to readjust to CAS",0
"R/547380cfa8a62d5835f8e266a4419","What if you are a god and this life is a nightmare you are having",0
"R/5482a2c50355e069bc5940860d9ec","No tindr I will not allow down",0
"R/547503f2859b965c4bc71cf45e8a4","CANT STOP THE BUS #GOBBLE",0
"R/54839d7eae0aebb89f7dcce09d1f7","The classic getting a meal that you have been meaning to for two hours because the fire alarm kicks you out",0
"R/54751db2488e31a66e80d328e69f8","Whats there to do tn??",0
"R/54750905284900596617090137197","The driver on the westbury bus is the shit 😍",0
"R/548afb889113b975f5be3d3a5cc37","Professors who have multiple choice tests that all the answers are true but one is more true like to watch the world burn",0
"R/5489dedd6939f5e1e59034984f71d","Finals got me like...YOU KNOW YOU CARE ",0
"R/547fe84d450c0c10cff03f43b3584","Thank you to annala for not making us take the final.",0
"R/547ff8493574246b9282a88cd360d","How come no body on this campus smokes crack?",0
"R/5477cb0845d2e9e02fcf972f4b556","Raise your hand if you're all alone in the meadows 🙋",0
"R/547574da3ecfba2ad79b6c1bc1eec","Will bank street café be open tomorrow?",0
"R/547d5a657ae1fa844b95611bf9ce0","Waiting for everyone in your room to go to sleep so you can poop in peace ",0
"R/5471828fd306d5f504a5447a63a9e","When your friends cock block to the fullest. ..",0
"R/5477e5f1e83c594f69f1acbb50739","I need to get a side bitch before I can worry about getting a main bitch #priorities",0
"R/5474a13c41c8a169ce7d4abebc4cb","I really want to go to an AOD advocate and tell them I'm abusing jenkem",0
"R/547e9fd3de37a8c7ee46e1e777852","Praying that my roommate sleeps out !",0
"R/548551655c858459b08e38086f5a0","Does it bother anyone else that the food on TV is never actually eaten? Where does it all go why don't they just really eat it instead of pretending?????? ",0
"R/5480a4c74329fcba2c2738e3f12e3","Instagram is down on a tbt",0
"R/547d46aa4d45e840c85a0baafe5a0","Cuz we're not socks ",0
"R/547502f1ee605881c4396d6df3a64","Got to get that pre bus shit ",0
"R/547e359343b453abbb8f5cfcba82f","How do I know if im texting him more than I should be?",0
"R/548278c843cf4ec8bfeb0bb842890","Over the past few weeks my one eye has shrunk in size and my eyebrow has shifted down slightly. Why?",0
"R/54862ad1cce5ecabd529d3d2faa07","Why do women have legs?",0
"R/5482a166c1860358ed5cdb3f0d651","Onion breath",0
"R/548941f77c3a2a9896f59335f21d1","If anyone wants to talk add me on kik anon5502",0
"R/5476a33f80c005cdf804e2078c670","#whitelivesmatter ",0
"R/5489ed1382495ca6a8b74c5300af7","The bathrooms are crowded and smelly... Everyone's got the nervous shits",0
"R/5484dfbc111ed903484eb7284173b","How is upstairs Letch tonight?",0
"R/5488c23443a5986aac2e5083a42e8","Does anyone know anyone who got into physician assistant school with a bio degree and less than stellar GPA? Could really use some good news. Please put my fears to rest.",0
"R/5489e88f8e8cc26790158375ea61a","Any girls into facesitting?",0
"R/5487845d5a2e3529d5417397a55c6","Anybody know the website for bouchers powerpoints?",0
"R/54755de547ff68c5a64bfe40a0fe5","Might be stuck here until Thursday 💁🔫",0
"R/548b7f823a1fc38ad3ce37898db9e","When that extra credit didn't  do shit for your grade....",0
"R/547603b89f1d1b0bd9cacab8728f5","Who's at the Union?",0
"R/5483b3648d6246e405555ccc9a536","where can I find a list of finals times on mygeneseo? ",0
"R/54713d10129c7a4df9f7ce45585e2","Idle Hour was crazy last night!",0
"R/54719d466c74df70073aa47bbd8b2","Any ladies trying to just chill and cuddle near south side?? :)",0
"R/547c9b660242b611c9c46a40dde3c","anybody in strangs TR 8:30 know when the next test is and what it's on?",0
"R/548c06257882ef3ec696e4f4dd779","Can't sleep and I can't stop thinking about you",0
"R/5480c308a6c97b9dee79b2f81dfbf","Typos basically ruin my life ",0
"R/547f219973727144263806864999b","That's it I'm down voting every yak from now on. Especially my own. ",0
"R/5485361168f986ac8cd30f9d2d0f0","Was the McKnight lab final hard?",0
"R/547f41e5ab45c63e7141e63193339","I couldn't do it. I was sitting right there on the ISC top floor and I couldn't jump. I wanted to but I couldn't. Now I'm sitting here and I can't even cut myself. I'm afraid of pain",0
"R/5476a33f80c005cdf804e2078c670","#whitelivesmatter ",0
"R/54820f85531f90e5c0a80a61649b8","I have a dream",0
"R/5489046befe78c7bf6ae3fa914b6b","You'd think that it would be common courtesy to know not to masturbate in the floors bathroom but apparently not. ",0
"R/547154a2ced13b919c2887820d21b","Is a 3 way a 3 way If one person just watches? ",0
"R/54751db2488e31a66e80d328e69f8","Whats there to do tn??",0
"R/547fd36d14aacc35126aba4894226","WHAT THE FUCK?",0
"R/547e9bd26565009346115f25f8c27","Hunger games theme song on repeat... Oddly appropriate #maytheoddsbeeverinyourfavor",0
"R/5489c37c697eebea48b876570378e","What did people think of baker's exam?",0
"R/548981d6648a00ad7bf79d5628d05","Why did I think orgo 3 was a good idea???",0
"R/5487308a6c906b0c6bb9512b3a0cd","A very froggy fresh Christmas ",0
"R/5474202db5da32b0365da1e14553b","So is ferguson our oj?",0
"R/54816d40b55fcbd7f0111a7fdbd51","Anyone up looking to kik?",0
"R/547d5a657ae1fa844b95611bf9ce0","Waiting for everyone in your room to go to sleep so you can poop in peace ",0
"R/547ded095b5dc457c69035acbebb5","The electricity is on in the townhouses but the wifi is not :(",0
